Folder,EdsFile,CIP Vendor,CIP Product Type,CIP Product Code,Revision,ProdType,ProdTypeStr,DescText,MajRev,MinRev,Catalog
DeviceNet,00010095D7080100.eds,0001,149,55048,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-E4P2...
DeviceNet,00010095D7080200.eds,0001,149,55048,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-E4P2...
DeviceNet,00010095D7080300.eds,0001,149,55048,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-E4P2...
DeviceNet,0001007ED8080200.eds,0001,126,55304,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-E6P6...
DeviceNet,0001007ED8080300.eds,0001,126,55304,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-E6P6...
DeviceNet,00010095D8080100.eds,0001,149,55304,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-E6P6...
DeviceNet,00010095D8080200.eds,0001,149,55304,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-E6P6...
DeviceNet,00010095D8080300.eds,0001,149,55304,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-E6P6...
DeviceNet,0001007ED9080200.eds,0001,126,55560,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-E9P9...
DeviceNet,0001007ED9080300.eds,0001,126,55560,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-E9P9...
DeviceNet,00010095D9080100.eds,0001,149,55560,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-E9P9...
DeviceNet,00010095D9080200.eds,0001,149,55560,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-E9P9...
DeviceNet,00010095D9080300.eds,0001,149,55560,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-E9P9...
DeviceNet,0001007EDA080200.eds,0001,126,55816,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-E012...
DeviceNet,0001007EDA080300.eds,0001,126,55816,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-E012...
DeviceNet,00010095DA080100.eds,0001,149,55816,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-E012...
DeviceNet,00010095DA080200.eds,0001,149,55816,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-E012...
DeviceNet,00010095DA080300.eds,0001,149,55816,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-E012...
DeviceNet,0001007EDB080200.eds,0001,126,56072,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-E019...
DeviceNet,0001007EDB080300.eds,0001,126,56072,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-E019...
DeviceNet,00010095DB080100.eds,0001,149,56072,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-E019...
DeviceNet,00010095DB080200.eds,0001,149,56072,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-E019...
DeviceNet,00010095DB080300.eds,0001,149,56072,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-E019...
DeviceNet,0001007EDC080200.eds,0001,126,56328,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-E022...
DeviceNet,0001007EDC080300.eds,0001,126,56328,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-E022...
DeviceNet,00010095DC080100.eds,0001,149,56328,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-E022...
DeviceNet,00010095DC080200.eds,0001,149,56328,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-E022...
DeviceNet,00010095DC080300.eds,0001,149,56328,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-E022...
DeviceNet,0001007EDD080200.eds,0001,126,56584,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-E027...
DeviceNet,0001007EDD080300.eds,0001,126,56584,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-E027...
DeviceNet,00010095DD080100.eds,0001,149,56584,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-E027...
DeviceNet,00010095DD080200.eds,0001,149,56584,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-E027...
DeviceNet,00010095DD080300.eds,0001,149,56584,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-E027...
DeviceNet,0001007EDE080200.eds,0001,126,56840,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-E032...
DeviceNet,0001007EDE080300.eds,0001,126,56840,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-E032...
DeviceNet,00010095DE080100.eds,0001,149,56840,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-E032...
DeviceNet,00010095DE080200.eds,0001,149,56840,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-E032...
DeviceNet,00010095DE080300.eds,0001,149,56840,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-E032...
